gene	contrast	alpha_effect	beta_effect	alpha_q	beta_q	category	alpha_plot	beta_plot
Gspt1	dEndo − control	-0.0182976718197325	-0.0422650100606125	1.0	1.0	other tested genes	-0.018296650948824184	-0.04225243694806401
Gspt2	dEndo − control	-0.0422022813112892	-0.020352819944169	1.0	1.0	other tested genes	-0.04218976406805601	-0.02035141505657257
Guk1	dEndo − control	-0.1805604739101288	-0.011300275324002	1.0	1.0	other tested genes	-0.17959348643290401	-0.011300034837409075
H13	dEndo − control	-0.0882870271447472	0.0020056945820721	1.0	1.0	other tested genes	-0.08817273391946247	0.002005693237319578
H2-T23	dEndo − control	-0.1120191504585992	-0.3017230103693337	1.0	1.0	other tested genes	-0.11178618874905435	-0.2973230003062631
H2afj	dEndo − control	-0.1919541898418571	-0.0675219687871307	1.0	1.0	other tested genes	-0.19079451340807094	-0.06747076589157572
H2afz	dEndo − control	-0.1135034733523084	-0.1324554271457067	1.0	1.0	other tested genes	-0.1132611638952589	-0.13207114400959366
H3f3a	dEndo − control	-0.0454846307778835	0.0179239238116705	1.0	1.0	other tested genes	-0.0454689618688559	0.01792296422271958
H3f3b	dEndo − control	-0.195250344836231	-0.1001636566505925	1.0	1.0	other tested genes	-0.1940305781740761	-0.09999692203293845
Hadh	dEndo − control	-0.2834660815121973	-0.0646612107085177	1.0	1.0	other tested genes	-0.2798008964349391	-0.06461623641082706
Hadha	dEndo − control	-0.1196949232336984	-0.2591324802098952	1.0	1.0	other tested genes	-0.1194109412821669	-0.25631665472202747
Hap1	dEndo − control	-0.1342835714988293	0.0697474897639486	1.0	1.0	other tested genes	-0.13388324287725728	0.06969106295641168
